time,logger,level,database,message,exception
2013-05-26 12:51:43.4969,Raven.Database.Indexing.WorkContext,Warn,Paramore_Integration_Tests,"Could not setup performance counters properly because of access permissions, perf counters will not be used","System.Security.SecurityException: Requested registry access is not allowed.
   at System.ThrowHelper.ThrowSecurityException(ExceptionResource resource)
   at Microsoft.Win32.RegistryKey.OpenSubKey(String name, Boolean writable)
   at System.Diagnostics.PerformanceCounterLib.CreateRegistryEntry(String categoryName, PerformanceCounterCategoryType categoryType, CounterCreationDataCollection creationData, Boolean& iniRegistered)
   at System.Diagnostics.PerformanceCounterLib.RegisterCategory(String categoryName, PerformanceCounterCategoryType categoryType, String categoryHelp, CounterCreationDataCollection creationData)
   at System.Diagnostics.PerformanceCounterCategory.Create(String categoryName, String categoryHelp, PerformanceCounterCategoryType categoryType, CounterCreationDataCollection counterData)
   at Raven.Database.Indexing.WorkContext.SetupPerformanceCounter(String name) in c:\Builds\RavenDB-Stable\Raven.Database\Indexing\WorkContext.cs:line 335
   at Raven.Database.Indexing.WorkContext.Init(String name) in c:\Builds\RavenDB-Stable\Raven.Database\Indexing\WorkContext.cs:line 367
The Zone of the assembly that failed was:
MyComputer"
2013-05-26 12:51:43.4969,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'Raven/Backup/Status' was not found,
2013-05-26 12:51:43.5159,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 0, for: ReducingExecuter, will wait for additional work",
2013-05-26 12:51:43.5159,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 0, for: IndexingExecuter, will wait for additional work",
2013-05-26 12:51:43.6029,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'Raven/Replication/Destinations' was not found,
2013-05-26 12:51:43.6109,Raven.Database.Server.HttpServer,Debug,,"Request #   2: GET     - 2,120 ms - Paramore_Integration_Tests - 404 - /docs/Raven/Replication/Destinations",
2013-05-26 12:51:43.6609,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,"Inserted a new document with key 'SpeakerDocuments/39c68ae6-e198-4ee2-b69c-4172baf90f7e', update: False, ",
2013-05-26 12:51:43.6609,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Put document SpeakerDocuments/39c68ae6-e198-4ee2-b69c-4172baf90f7e with etag 00000001-0000-0400-0000-000000000001,
2013-05-26 12:51:43.6720,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 1 because: PUT SpeakerDocuments/39c68ae6-e198-4ee2-b69c-4172baf90f7e,
2013-05-26 12:51:43.6720,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Successfully executed 1 commands in 00:00:00.0572591,
2013-05-26 12:51:43.6980,Raven.Database.Server.HttpServer,Debug,,"Request #   3: POST    - 1,147 ms - Paramore_Integration_Tests - 200 - /bulk_docs",
2013-05-26 12:51:43.7440,Raven.Database.Server.HttpServer,Debug,,"	PUT SpeakerDocuments/39c68ae6-e198-4ee2-b69c-4172baf90f7e
",
2013-05-26 12:51:43.7610,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'SpeakerDocuments/39c68ae6-e198-4ee2-b69c-4172baf90f7e' was found,
2013-05-26 12:51:43.7610,Raven.Database.Server.HttpServer,Debug,,Request #   4: GET     -    13 ms - Paramore_Integration_Tests - 200 - /docs/SpeakerDocuments/39c68ae6-e198-4ee2-b69c-4172baf90f7e,
2013-05-26 12:51:43.8820,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 1, for: ReducingExecuter, will wait for additional work",
2013-05-26 12:51:43.9060,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,Found a total of 1 documents that requires indexing since etag: 00000001-0000-0300-0000-000000000002: (SpeakerDocuments/39c68ae6-e198-4ee2-b69c-4172baf90f7e),
2013-05-26 12:51:43.9210,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,"After read triggers executed, 1 documents remained",
2013-05-26 12:51:43.9320,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000001-0000-0300-0000-000000000002: (SpeakerDocuments/39c68ae6-e198-4ee2-b69c-4172baf90f7e)",
2013-05-26 12:51:43.9320,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByEntityName. (SpeakerDocuments/39c68ae6-e198-4ee2-b69c-4172baf90f7e),
2013-05-26 12:51:43.9970,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Delete a document with key: SpeakerDocuments/39c68ae6-e198-4ee2-b69c-4172baf90f7e and etag ,
2013-05-26 12:51:44.0191,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'SpeakerDocuments/39c68ae6-e198-4ee2-b69c-4172baf90f7e' was deleted,
2013-05-26 12:51:44.0331,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 2 because: DEL SpeakerDocuments/39c68ae6-e198-4ee2-b69c-4172baf90f7e,
2013-05-26 12:51:44.0331,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Successfully executed 1 commands in 00:00:00.0374532,
2013-05-26 12:51:44.0331,Raven.Database.Server.HttpServer,Debug,,Request #   5: POST    -    40 ms - Paramore_Integration_Tests - 200 - /bulk_docs,
2013-05-26 12:51:44.1161,Raven.Database.Server.HttpServer,Debug,,"	DELETE SpeakerDocuments/39c68ae6-e198-4ee2-b69c-4172baf90f7e
",
2013-05-26 12:51:44.3562,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 2, for: ReducingExecuter, will wait for additional work",
2013-05-26 12:51:44.4852,Raven.Database.Indexing.Index.Indexing,Debug,,"Indexing on SpeakerDocuments/39c68ae6-e198-4ee2-b69c-4172baf90f7e result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: speakerdocuments/39c68ae6-e198-4ee2-b69c-4172baf90f7e
	Tag I-: SpeakerDocuments
	LastModified I-: 2013-05-26T11:51:43.6599966Z
",
2013-05-26 12:51:44.9333,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,"Inserted a new document with key 'VenueDocuments/368748d8-8acb-4b84-b97c-26f9896b0f13', update: False, ",
2013-05-26 12:51:44.9333,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Put document VenueDocuments/368748d8-8acb-4b84-b97c-26f9896b0f13 with etag 00000001-0000-0400-0000-000000000002,
2013-05-26 12:51:44.9333,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 3 because: PUT VenueDocuments/368748d8-8acb-4b84-b97c-26f9896b0f13,
2013-05-26 12:51:44.9333,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Successfully executed 1 commands in 00:00:00.0015394,
2013-05-26 12:51:44.9333,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 3, for: ReducingExecuter, will wait for additional work",
2013-05-26 12:51:44.9333,Raven.Database.Server.HttpServer,Debug,,Request #   6: POST    -     2 ms - Paramore_Integration_Tests - 200 - /bulk_docs,
2013-05-26 12:51:44.9333,Raven.Database.Server.HttpServer,Debug,,"	PUT VenueDocuments/368748d8-8acb-4b84-b97c-26f9896b0f13
",
2013-05-26 12:51:44.9503,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'VenueDocuments/368748d8-8acb-4b84-b97c-26f9896b0f13' was found,
2013-05-26 12:51:44.9503,Raven.Database.Server.HttpServer,Debug,,Request #   7: GET     -     1 ms - Paramore_Integration_Tests - 200 - /docs/VenueDocuments/368748d8-8acb-4b84-b97c-26f9896b0f13,
2013-05-26 12:51:44.9843,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Delete a document with key: VenueDocuments/368748d8-8acb-4b84-b97c-26f9896b0f13 and etag ,
2013-05-26 12:51:44.9843,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'VenueDocuments/368748d8-8acb-4b84-b97c-26f9896b0f13' was deleted,
2013-05-26 12:51:44.9843,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 4 because: DEL VenueDocuments/368748d8-8acb-4b84-b97c-26f9896b0f13,
2013-05-26 12:51:44.9843,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Successfully executed 1 commands in 00:00:00.0037499,
2013-05-26 12:51:44.9843,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 4, for: ReducingExecuter, will wait for additional work",
2013-05-26 12:51:44.9843,Raven.Database.Server.HttpServer,Debug,,Request #   8: POST    -     4 ms - Paramore_Integration_Tests - 200 - /bulk_docs,
2013-05-26 12:51:44.9993,Raven.Database.Server.HttpServer,Debug,,"	DELETE VenueDocuments/368748d8-8acb-4b84-b97c-26f9896b0f13
",
2013-05-26 12:51:45.0654,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,"Inserted a new document with key 'VenueDocuments/c626b5c4-03df-4a43-88a5-2b19ab677282', update: False, ",
2013-05-26 12:51:45.0654,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Put document VenueDocuments/c626b5c4-03df-4a43-88a5-2b19ab677282 with etag 00000001-0000-0400-0000-000000000003,
2013-05-26 12:51:45.0654,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 5 because: PUT VenueDocuments/c626b5c4-03df-4a43-88a5-2b19ab677282,
2013-05-26 12:51:45.0654,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Successfully executed 1 commands in 00:00:00.0030992,
2013-05-26 12:51:45.0654,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 5, for: ReducingExecuter, will wait for additional work",
2013-05-26 12:51:45.0654,Raven.Database.Server.HttpServer,Debug,,Request #   9: POST    -     5 ms - Paramore_Integration_Tests - 200 - /bulk_docs,
2013-05-26 12:51:45.1234,Raven.Database.Server.HttpServer,Debug,,"	PUT VenueDocuments/c626b5c4-03df-4a43-88a5-2b19ab677282
",
2013-05-26 12:51:45.4565,Raven.Database.Indexing.Index.Querying,Debug,Paramore_Integration_Tests,Issuing query on index Raven/DocumentsByEntityName for: Tag:VenueDocuments,
2013-05-26 12:51:45.4735,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 1 documents for Raven/DocumentsByEntityName,
2013-05-26 12:51:45.4735,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 00000001-0000-0400-0000-000000000001 for Raven/DocumentsByEntityName",
2013-05-26 12:51:45.5025,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,"Executing Index: Raven/DocumentsByEntityName, Keys: SpeakerDocuments/39c68ae6-e198-4ee2-b69c-4172baf90f7e, VenueDocuments/368748d8-8acb-4b84-b97c-26f9896b0f13",
2013-05-26 12:51:45.5025,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'SpeakerDocuments/39c68ae6-e198-4ee2-b69c-4172baf90f7e' was not found,
2013-05-26 12:51:45.5025,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'VenueDocuments/368748d8-8acb-4b84-b97c-26f9896b0f13' was not found,
2013-05-26 12:51:45.5025,Raven.Database.Indexing.Index.Indexing,Debug,Paramore_Integration_Tests,"Deleting (SpeakerDocuments/39c68ae6-e198-4ee2-b69c-4172baf90f7e, VenueDocuments/368748d8-8acb-4b84-b97c-26f9896b0f13) from Raven/DocumentsByEntityName",
2013-05-26 12:51:45.5585,Raven.Database.Server.HttpServer,Debug,,Request #  10: GET     -   383 ms - Paramore_Integration_Tests - 200 - /indexes/dynamic/VenueDocuments?query=&pageSize=128&cutOffEtag=00000001-0000-0400-0000-000000000003,
2013-05-26 12:51:45.5585,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:VenueDocuments
	Time: 339 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2013-05-26 12:51:45.5915,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 6 because: WORK BY IndexingExecuter,
2013-05-26 12:51:45.5915,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,"Found a total of 2 documents that requires indexing since etag: 00000001-0000-0400-0000-000000000001: (VenueDocuments/368748d8-8acb-4b84-b97c-26f9896b0f13, VenueDocuments/c626b5c4-03df-4a43-88a5-2b19ab677282)",
2013-05-26 12:51:45.5915,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,"After read triggers executed, 2 documents remained",
2013-05-26 12:51:45.5915,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000001-0000-0400-0000-000000000001: (VenueDocuments/c626b5c4-03df-4a43-88a5-2b19ab677282)",
2013-05-26 12:51:45.5915,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 6, for: ReducingExecuter, will wait for additional work",
2013-05-26 12:51:45.5915,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByEntityName. (VenueDocuments/c626b5c4-03df-4a43-88a5-2b19ab677282),
2013-05-26 12:51:45.5915,Raven.Database.Indexing.Index.Indexing,Debug,,"Indexing on VenueDocuments/c626b5c4-03df-4a43-88a5-2b19ab677282 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: venuedocuments/c626b5c4-03df-4a43-88a5-2b19ab677282
	Tag I-: VenueDocuments
	LastModified I-: 2013-05-26T11:51:45.0654181Z
",
2013-05-26 12:51:45.6585,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 1 documents for Raven/DocumentsByEntityName,
2013-05-26 12:51:45.6585,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 00000001-0000-0400-0000-000000000003 for Raven/DocumentsByEntityName",
2013-05-26 12:51:45.6665,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 7 because: WORK BY IndexingExecuter,
2013-05-26 12:51:45.6665,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 7, for: IndexingExecuter, will wait for additional work",
2013-05-26 12:51:45.6665,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 7, for: ReducingExecuter, will wait for additional work",
2013-05-26 12:51:45.6665,Raven.Database.Indexing.Index.Querying,Debug,Paramore_Integration_Tests,Issuing query on index Raven/DocumentsByEntityName for: Tag:VenueDocuments,
2013-05-26 12:51:45.6816,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'venuedocuments/c626b5c4-03df-4a43-88a5-2b19ab677282' was found,
2013-05-26 12:51:45.7016,Raven.Database.Server.HttpServer,Debug,,Request #  11: GET     -    31 ms - Paramore_Integration_Tests - 200 - /indexes/dynamic/VenueDocuments?query=&pageSize=128&cutOffEtag=00000001-0000-0400-0000-000000000003,
2013-05-26 12:51:45.7016,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:VenueDocuments
	Time: 12 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
",
2013-05-26 12:51:45.7166,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Delete a document with key: VenueDocuments/c626b5c4-03df-4a43-88a5-2b19ab677282 and etag ,
2013-05-26 12:51:45.7166,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'VenueDocuments/c626b5c4-03df-4a43-88a5-2b19ab677282' was deleted,
2013-05-26 12:51:45.7166,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 8 because: DEL VenueDocuments/c626b5c4-03df-4a43-88a5-2b19ab677282,
2013-05-26 12:51:45.7166,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Successfully executed 1 commands in 00:00:00.0037191,
2013-05-26 12:51:45.7166,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,"Executing Index: Raven/DocumentsByEntityName, Keys: VenueDocuments/c626b5c4-03df-4a43-88a5-2b19ab677282",
2013-05-26 12:51:45.7166,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'VenueDocuments/c626b5c4-03df-4a43-88a5-2b19ab677282' was not found,
2013-05-26 12:51:45.7166,Raven.Database.Indexing.Index.Indexing,Debug,Paramore_Integration_Tests,Deleting (VenueDocuments/c626b5c4-03df-4a43-88a5-2b19ab677282) from Raven/DocumentsByEntityName,
2013-05-26 12:51:45.7166,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 8, for: ReducingExecuter, will wait for additional work",
2013-05-26 12:51:45.7166,Raven.Database.Server.HttpServer,Debug,,Request #  12: POST    -    12 ms - Paramore_Integration_Tests - 200 - /bulk_docs,
2013-05-26 12:51:45.7326,Raven.Database.Server.HttpServer,Debug,,"	DELETE VenueDocuments/c626b5c4-03df-4a43-88a5-2b19ab677282
",
2013-05-26 12:51:45.7326,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,"Inserted a new document with key 'SpeakerDocuments/bd63e677-9fc1-4969-869f-ba822584cf96', update: False, ",
2013-05-26 12:51:45.7326,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Put document SpeakerDocuments/bd63e677-9fc1-4969-869f-ba822584cf96 with etag 00000001-0000-0400-0000-000000000004,
2013-05-26 12:51:45.7456,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 9 because: PUT SpeakerDocuments/bd63e677-9fc1-4969-869f-ba822584cf96,
2013-05-26 12:51:45.7456,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Successfully executed 1 commands in 00:00:00.0073304,
2013-05-26 12:51:45.7456,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 9, for: ReducingExecuter, will wait for additional work",
2013-05-26 12:51:45.7456,Raven.Database.Server.HttpServer,Debug,,Request #  13: POST    -     9 ms - Paramore_Integration_Tests - 200 - /bulk_docs,
2013-05-26 12:51:45.7456,Raven.Database.Server.HttpServer,Debug,,"	PUT SpeakerDocuments/bd63e677-9fc1-4969-869f-ba822584cf96
",
2013-05-26 12:51:45.7606,Raven.Database.Indexing.Index.Querying,Debug,Paramore_Integration_Tests,Issuing query on index Raven/DocumentsByEntityName for: Tag:SpeakerDocuments,
2013-05-26 12:51:45.7606,Raven.Database.Server.HttpServer,Debug,,Request #  14: GET     -     3 ms - Paramore_Integration_Tests - 200 - /indexes/dynamic/SpeakerDocuments?query=&pageSize=128&cutOffEtag=00000001-0000-0400-0000-000000000004,
2013-05-26 12:51:45.7606,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:SpeakerDocuments
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2013-05-26 12:51:45.7756,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 10 because: WORK BY IndexingExecuter,
2013-05-26 12:51:45.7756,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,Found a total of 1 documents that requires indexing since etag: 00000001-0000-0400-0000-000000000003: (SpeakerDocuments/bd63e677-9fc1-4969-869f-ba822584cf96),
2013-05-26 12:51:45.7756,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,"After read triggers executed, 1 documents remained",
2013-05-26 12:51:45.7756,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000001-0000-0400-0000-000000000003: (SpeakerDocuments/bd63e677-9fc1-4969-869f-ba822584cf96)",
2013-05-26 12:51:45.7756,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 10, for: ReducingExecuter, will wait for additional work",
2013-05-26 12:51:45.7756,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByEntityName. (SpeakerDocuments/bd63e677-9fc1-4969-869f-ba822584cf96),
2013-05-26 12:51:45.7756,Raven.Database.Indexing.Index.Indexing,Debug,,"Indexing on SpeakerDocuments/bd63e677-9fc1-4969-869f-ba822584cf96 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: speakerdocuments/bd63e677-9fc1-4969-869f-ba822584cf96
	Tag I-: SpeakerDocuments
	LastModified I-: 2013-05-26T11:51:45.7386200Z
",
2013-05-26 12:51:45.8666,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 1 documents for Raven/DocumentsByEntityName,
2013-05-26 12:51:45.8766,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 00000001-0000-0400-0000-000000000004 for Raven/DocumentsByEntityName",
2013-05-26 12:51:45.8766,Raven.Database.Indexing.Index.Querying,Debug,Paramore_Integration_Tests,Issuing query on index Raven/DocumentsByEntityName for: Tag:SpeakerDocuments,
2013-05-26 12:51:45.8766,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'speakerdocuments/bd63e677-9fc1-4969-869f-ba822584cf96' was found,
2013-05-26 12:51:45.8766,Raven.Database.Server.HttpServer,Debug,,Request #  15: GET     -     3 ms - Paramore_Integration_Tests - 200 - /indexes/dynamic/SpeakerDocuments?query=&pageSize=128&cutOffEtag=00000001-0000-0400-0000-000000000004,
2013-05-26 12:51:45.8766,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:SpeakerDocuments
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
",
2013-05-26 12:51:45.8886,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 11 because: WORK BY IndexingExecuter,
2013-05-26 12:51:45.8886,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 11, for: IndexingExecuter, will wait for additional work",
2013-05-26 12:51:45.8886,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 11, for: ReducingExecuter, will wait for additional work",
2013-05-26 12:51:45.9796,Raven.Database.Indexing.Index.Querying,Debug,Paramore_Integration_Tests,Issuing query on index Raven/DocumentsByEntityName for: Tag:SpeakerDocuments,
2013-05-26 12:51:45.9796,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'speakerdocuments/bd63e677-9fc1-4969-869f-ba822584cf96' was found,
2013-05-26 12:51:45.9796,Raven.Database.Server.HttpServer,Debug,,Request #  16: GET     -     5 ms - Paramore_Integration_Tests - 200 - /indexes/dynamic/SpeakerDocuments?query=&pageSize=128&cutOffEtag=00000001-0000-0400-0000-000000000004,
