time,logger,level,database,message,exception
2013-05-22 22:06:00.2356,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 10 because: PUT VenueDocuments/4ac8f6a1-c145-426a-809b-15c7636cbc82,
2013-05-22 22:06:00.2356,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Successfully executed 1 commands in 00:00:00.0176905,
2013-05-22 22:06:00.2356,Raven.Database.Server.HttpServer,Debug,,Request #  36: POST    -    18 ms - Paramore_Integration_Tests - 200 - /bulk_docs,
2013-05-22 22:06:00.2486,Raven.Database.Server.HttpServer,Debug,,"	PUT VenueDocuments/4ac8f6a1-c145-426a-809b-15c7636cbc82
",
2013-05-22 22:06:00.2486,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,"Executing Index: Raven/DocumentsByEntityName, Keys: SpeakerDocuments/92c1a603-c2aa-4d1a-860a-7f6ce94a8f70",
2013-05-22 22:06:00.2486,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 10, for: ReducingExecuter, will wait for additional work",
2013-05-22 22:06:00.2486,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'SpeakerDocuments/92c1a603-c2aa-4d1a-860a-7f6ce94a8f70' was not found,
2013-05-22 22:06:00.2486,Raven.Database.Indexing.Index.Indexing,Debug,Paramore_Integration_Tests,Deleting (SpeakerDocuments/92c1a603-c2aa-4d1a-860a-7f6ce94a8f70) from Raven/DocumentsByEntityName,
2013-05-22 22:06:00.2486,Raven.Database.Indexing.Index.Querying,Debug,Paramore_Integration_Tests,Issuing query on index Raven/DocumentsByEntityName for: Tag:VenueDocuments,
2013-05-22 22:06:00.2636,Raven.Database.Server.HttpServer,Debug,,Request #  37: GET     -    11 ms - Paramore_Integration_Tests - 200 - /indexes/dynamic/VenueDocuments?query=&pageSize=128&cutOffEtag=00000001-0000-0200-0000-000000000004,
2013-05-22 22:06:00.2636,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:VenueDocuments
	Time: 10 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2013-05-22 22:06:00.2826,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 11 because: WORK BY IndexingExecuter,
2013-05-22 22:06:00.2826,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,Found a total of 1 documents that requires indexing since etag: 00000001-0000-0200-0000-000000000003: (VenueDocuments/4ac8f6a1-c145-426a-809b-15c7636cbc82),
2013-05-22 22:06:00.2826,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,"After read triggers executed, 1 documents remained",
2013-05-22 22:06:00.2826,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000001-0000-0200-0000-000000000003: (VenueDocuments/4ac8f6a1-c145-426a-809b-15c7636cbc82)",
2013-05-22 22:06:00.2826,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 11, for: ReducingExecuter, will wait for additional work",
2013-05-22 22:06:00.2826,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByEntityName. (VenueDocuments/4ac8f6a1-c145-426a-809b-15c7636cbc82),
2013-05-22 22:06:00.2826,Raven.Database.Indexing.Index.Indexing,Debug,,"Indexing on VenueDocuments/4ac8f6a1-c145-426a-809b-15c7636cbc82 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: venuedocuments/4ac8f6a1-c145-426a-809b-15c7636cbc82
	Tag I-: VenueDocuments
	LastModified I-: 2013-05-22T21:06:00.2446409Z
",
2013-05-22 22:06:00.3516,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 1 documents for Raven/DocumentsByEntityName,
2013-05-22 22:06:00.3516,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 00000001-0000-0200-0000-000000000004 for Raven/DocumentsByEntityName",
2013-05-22 22:06:00.3516,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 12 because: WORK BY IndexingExecuter,
2013-05-22 22:06:00.3516,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 12, for: ReducingExecuter, will wait for additional work",
2013-05-22 22:06:00.3516,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 12, for: IndexingExecuter, will wait for additional work",
2013-05-22 22:06:00.3646,Raven.Database.Indexing.Index.Querying,Debug,Paramore_Integration_Tests,Issuing query on index Raven/DocumentsByEntityName for: Tag:VenueDocuments,
2013-05-22 22:06:00.3646,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'venuedocuments/4ac8f6a1-c145-426a-809b-15c7636cbc82' was found,
2013-05-22 22:06:00.3646,Raven.Database.Server.HttpServer,Debug,,Request #  38: GET     -     5 ms - Paramore_Integration_Tests - 200 - /indexes/dynamic/VenueDocuments?query=&pageSize=128&cutOffEtag=00000001-0000-0200-0000-000000000004,
2013-05-22 22:06:00.3646,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:VenueDocuments
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
",
2013-05-22 22:06:00.3806,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Delete a document with key: VenueDocuments/4ac8f6a1-c145-426a-809b-15c7636cbc82 and etag ,
2013-05-22 22:06:00.3806,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'VenueDocuments/4ac8f6a1-c145-426a-809b-15c7636cbc82' was deleted,
2013-05-22 22:06:00.3886,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 13 because: DEL VenueDocuments/4ac8f6a1-c145-426a-809b-15c7636cbc82,
2013-05-22 22:06:00.3886,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Successfully executed 1 commands in 00:00:00.0081043,
2013-05-22 22:06:00.3886,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 13, for: ReducingExecuter, will wait for additional work",
2013-05-22 22:06:00.3886,Raven.Database.Server.HttpServer,Debug,,Request #  39: POST    -    14 ms - Paramore_Integration_Tests - 200 - /bulk_docs,
2013-05-22 22:06:00.5086,Raven.Database.Server.HttpServer,Debug,,"	DELETE VenueDocuments/4ac8f6a1-c145-426a-809b-15c7636cbc82
",
2013-05-22 22:06:00.5726,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,"Executing Index: Raven/DocumentsByEntityName, Keys: VenueDocuments/4ac8f6a1-c145-426a-809b-15c7636cbc82",
2013-05-22 22:06:00.5726,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'VenueDocuments/4ac8f6a1-c145-426a-809b-15c7636cbc82' was not found,
2013-05-22 22:06:00.5726,Raven.Database.Indexing.Index.Indexing,Debug,Paramore_Integration_Tests,Deleting (VenueDocuments/4ac8f6a1-c145-426a-809b-15c7636cbc82) from Raven/DocumentsByEntityName,
2013-05-22 22:06:00.9196,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 14 because: WORK BY IndexingExecuter,
2013-05-22 22:06:00.9196,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 14, for: IndexingExecuter, will wait for additional work",
2013-05-22 22:06:00.9196,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 14, for: ReducingExecuter, will wait for additional work",
2013-05-22 22:10:49.0295,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Databases/Paramore_Integration_Tests' was found,
2013-05-22 22:10:49.0763,Raven.Database.Server.HttpServer,Debug,,Request #  40: GET     -    46 ms - <system>   - 200 - /docs/Raven/Databases/Paramore_Integration_Tests,
2013-05-22 22:10:49.1543,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'Raven/Replication/Destinations' was not found,
2013-05-22 22:10:49.1543,Raven.Database.Server.HttpServer,Debug,,Request #  41: GET     -     7 ms - Paramore_Integration_Tests - 404 - /docs/Raven/Replication/Destinations,
2013-05-22 22:10:49.6379,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,"Inserted a new document with key 'VenueDocuments/17535a83-ff0a-4992-9532-8e8640d8c266', update: False, ",
2013-05-22 22:10:49.6379,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Put document VenueDocuments/17535a83-ff0a-4992-9532-8e8640d8c266 with etag 00000001-0000-0200-0000-000000000005,
2013-05-22 22:10:49.6379,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 15 because: PUT VenueDocuments/17535a83-ff0a-4992-9532-8e8640d8c266,
2013-05-22 22:10:49.6379,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Successfully executed 1 commands in 00:00:00.0059080,
2013-05-22 22:10:49.6691,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,Found a total of 1 documents that requires indexing since etag: 00000001-0000-0200-0000-000000000004: (VenueDocuments/17535a83-ff0a-4992-9532-8e8640d8c266),
2013-05-22 22:10:49.6691,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,"After read triggers executed, 1 documents remained",
2013-05-22 22:10:49.6691,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000001-0000-0200-0000-000000000004: (VenueDocuments/17535a83-ff0a-4992-9532-8e8640d8c266)",
2013-05-22 22:10:49.6847,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 15, for: ReducingExecuter, will wait for additional work",
2013-05-22 22:10:49.6847,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByEntityName. (VenueDocuments/17535a83-ff0a-4992-9532-8e8640d8c266),
2013-05-22 22:10:49.6847,Raven.Database.Indexing.Index.Indexing,Debug,,"Indexing on VenueDocuments/17535a83-ff0a-4992-9532-8e8640d8c266 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: venuedocuments/17535a83-ff0a-4992-9532-8e8640d8c266
	Tag I-: VenueDocuments
	LastModified I-: 2013-05-22T21:10:49.6379973Z
",
2013-05-22 22:10:49.6535,Raven.Database.Server.HttpServer,Debug,,Request #  42: POST    -     9 ms - Paramore_Integration_Tests - 200 - /bulk_docs,
2013-05-22 22:10:49.6847,Raven.Database.Server.HttpServer,Debug,,"	PUT VenueDocuments/17535a83-ff0a-4992-9532-8e8640d8c266
",
2013-05-22 22:10:49.7004,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'VenueDocuments/17535a83-ff0a-4992-9532-8e8640d8c266' was found,
2013-05-22 22:10:49.7004,Raven.Database.Server.HttpServer,Debug,,Request #  43: GET     -     3 ms - Paramore_Integration_Tests - 200 - /docs/VenueDocuments/17535a83-ff0a-4992-9532-8e8640d8c266,
2013-05-22 22:10:49.8408,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Delete a document with key: VenueDocuments/17535a83-ff0a-4992-9532-8e8640d8c266 and etag ,
2013-05-22 22:10:49.8408,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'VenueDocuments/17535a83-ff0a-4992-9532-8e8640d8c266' was deleted,
2013-05-22 22:10:49.8408,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 1 documents for Raven/DocumentsByEntityName,
2013-05-22 22:10:49.8408,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 16 because: DEL VenueDocuments/17535a83-ff0a-4992-9532-8e8640d8c266,
2013-05-22 22:10:49.8408,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Successfully executed 1 commands in 00:00:00.0097299,
2013-05-22 22:10:49.8408,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 00000001-0000-0200-0000-000000000005 for Raven/DocumentsByEntityName",
2013-05-22 22:10:49.8408,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 16, for: ReducingExecuter, will wait for additional work",
2013-05-22 22:10:49.8408,Raven.Database.Server.HttpServer,Debug,,Request #  44: POST    -    14 ms - Paramore_Integration_Tests - 200 - /bulk_docs,
2013-05-22 22:10:49.8564,Raven.Database.Server.HttpServer,Debug,,"	DELETE VenueDocuments/17535a83-ff0a-4992-9532-8e8640d8c266
",
2013-05-22 22:10:49.8564,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,"Executing Index: Raven/DocumentsByEntityName, Keys: VenueDocuments/17535a83-ff0a-4992-9532-8e8640d8c266",
2013-05-22 22:10:49.8564,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'VenueDocuments/17535a83-ff0a-4992-9532-8e8640d8c266' was not found,
2013-05-22 22:10:49.8564,Raven.Database.Indexing.Index.Indexing,Debug,Paramore_Integration_Tests,Deleting (VenueDocuments/17535a83-ff0a-4992-9532-8e8640d8c266) from Raven/DocumentsByEntityName,
2013-05-22 22:10:49.8720,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,"Inserted a new document with key 'SpeakerDocuments/a167a5df-21c1-489c-b722-3c7e4c745deb', update: False, ",
2013-05-22 22:10:49.8720,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Put document SpeakerDocuments/a167a5df-21c1-489c-b722-3c7e4c745deb with etag 00000001-0000-0200-0000-000000000006,
2013-05-22 22:10:49.8876,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 17 because: PUT SpeakerDocuments/a167a5df-21c1-489c-b722-3c7e4c745deb,
2013-05-22 22:10:49.8876,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Successfully executed 1 commands in 00:00:00.0107200,
2013-05-22 22:10:49.8876,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 17, for: ReducingExecuter, will wait for additional work",
2013-05-22 22:10:49.8876,Raven.Database.Server.HttpServer,Debug,,Request #  45: POST    -    11 ms - Paramore_Integration_Tests - 200 - /bulk_docs,
2013-05-22 22:10:49.9354,Raven.Database.Server.HttpServer,Debug,,"	PUT SpeakerDocuments/a167a5df-21c1-489c-b722-3c7e4c745deb
",
2013-05-22 22:10:49.9394,Raven.Database.Indexing.Index.Querying,Debug,Paramore_Integration_Tests,Issuing query on index Raven/DocumentsByEntityName for: Tag:SpeakerDocuments,
2013-05-22 22:10:49.9394,Raven.Database.Server.HttpServer,Debug,,Request #  46: GET     -     5 ms - Paramore_Integration_Tests - 200 - /indexes/dynamic/SpeakerDocuments?query=&pageSize=128&cutOffEtag=00000001-0000-0200-0000-000000000006,
2013-05-22 22:10:49.9554,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:SpeakerDocuments
	Time: 4 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
",
2013-05-22 22:10:49.9644,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 18 because: WORK BY IndexingExecuter,
2013-05-22 22:10:49.9644,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,Found a total of 1 documents that requires indexing since etag: 00000001-0000-0200-0000-000000000005: (SpeakerDocuments/a167a5df-21c1-489c-b722-3c7e4c745deb),
2013-05-22 22:10:49.9644,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,"After read triggers executed, 1 documents remained",
2013-05-22 22:10:49.9644,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000001-0000-0200-0000-000000000005: (SpeakerDocuments/a167a5df-21c1-489c-b722-3c7e4c745deb)",
2013-05-22 22:10:49.9644,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 18, for: ReducingExecuter, will wait for additional work",
2013-05-22 22:10:49.9644,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByEntityName. (SpeakerDocuments/a167a5df-21c1-489c-b722-3c7e4c745deb),
2013-05-22 22:10:49.9644,Raven.Database.Indexing.Index.Indexing,Debug,,"Indexing on SpeakerDocuments/a167a5df-21c1-489c-b722-3c7e4c745deb result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: speakerdocuments/a167a5df-21c1-489c-b722-3c7e4c745deb
	Tag I-: SpeakerDocuments
	LastModified I-: 2013-05-22T21:10:49.8720093Z
",
2013-05-22 22:10:50.0194,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 1 documents for Raven/DocumentsByEntityName,
2013-05-22 22:10:50.0224,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 00000001-0000-0200-0000-000000000006 for Raven/DocumentsByEntityName",
2013-05-22 22:10:50.0224,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 19 because: WORK BY IndexingExecuter,
2013-05-22 22:10:50.0224,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 19, for: IndexingExecuter, will wait for additional work",
2013-05-22 22:10:50.0224,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 19, for: ReducingExecuter, will wait for additional work",
2013-05-22 22:10:50.0604,Raven.Database.Indexing.Index.Querying,Debug,Paramore_Integration_Tests,Issuing query on index Raven/DocumentsByEntityName for: Tag:SpeakerDocuments,
2013-05-22 22:10:50.0604,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'speakerdocuments/a167a5df-21c1-489c-b722-3c7e4c745deb' was found,
2013-05-22 22:10:50.0864,Raven.Database.Server.HttpServer,Debug,,Request #  47: GET     -    26 ms - Paramore_Integration_Tests - 200 - /indexes/dynamic/SpeakerDocuments?query=&pageSize=128&cutOffEtag=00000001-0000-0200-0000-000000000006,
2013-05-22 22:10:50.0864,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:SpeakerDocuments
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
",
2013-05-22 22:10:50.0864,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Delete a document with key: SpeakerDocuments/a167a5df-21c1-489c-b722-3c7e4c745deb and etag ,
2013-05-22 22:10:50.0864,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'SpeakerDocuments/a167a5df-21c1-489c-b722-3c7e4c745deb' was deleted,
2013-05-22 22:10:50.1004,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 20 because: DEL SpeakerDocuments/a167a5df-21c1-489c-b722-3c7e4c745deb,
2013-05-22 22:10:50.1004,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Successfully executed 1 commands in 00:00:00.0038968,
2013-05-22 22:10:50.1004,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,"Executing Index: Raven/DocumentsByEntityName, Keys: SpeakerDocuments/a167a5df-21c1-489c-b722-3c7e4c745deb",
2013-05-22 22:10:50.1004,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'SpeakerDocuments/a167a5df-21c1-489c-b722-3c7e4c745deb' was not found,
2013-05-22 22:10:50.1004,Raven.Database.Indexing.Index.Indexing,Debug,Paramore_Integration_Tests,Deleting (SpeakerDocuments/a167a5df-21c1-489c-b722-3c7e4c745deb) from Raven/DocumentsByEntityName,
2013-05-22 22:10:50.1004,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 20, for: ReducingExecuter, will wait for additional work",
2013-05-22 22:10:50.1004,Raven.Database.Server.HttpServer,Debug,,Request #  48: POST    -     4 ms - Paramore_Integration_Tests - 200 - /bulk_docs,
2013-05-22 22:10:50.1004,Raven.Database.Server.HttpServer,Debug,,"	DELETE SpeakerDocuments/a167a5df-21c1-489c-b722-3c7e4c745deb
",
2013-05-22 22:10:50.4894,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 21 because: WORK BY IndexingExecuter,
2013-05-22 22:10:50.4894,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 21, for: IndexingExecuter, will wait for additional work",
2013-05-22 22:10:50.4894,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 21, for: ReducingExecuter, will wait for additional work",
2013-05-22 22:10:50.7044,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,"Inserted a new document with key 'SpeakerDocuments/5f4549db-9e71-454f-8041-7936e1bbe037', update: False, ",
2013-05-22 22:10:50.7044,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Put document SpeakerDocuments/5f4549db-9e71-454f-8041-7936e1bbe037 with etag 00000001-0000-0200-0000-000000000007,
2013-05-22 22:10:50.7044,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 22 because: PUT SpeakerDocuments/5f4549db-9e71-454f-8041-7936e1bbe037,
2013-05-22 22:10:50.7044,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Successfully executed 1 commands in 00:00:00.0049245,
2013-05-22 22:10:50.7094,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,Found a total of 1 documents that requires indexing since etag: 00000001-0000-0200-0000-000000000006: (SpeakerDocuments/5f4549db-9e71-454f-8041-7936e1bbe037),
2013-05-22 22:10:50.7094,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,"After read triggers executed, 1 documents remained",
2013-05-22 22:10:50.7094,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Paramore_Integration_Tests,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000001-0000-0200-0000-000000000006: (SpeakerDocuments/5f4549db-9e71-454f-8041-7936e1bbe037)",
2013-05-22 22:10:50.7094,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 22, for: ReducingExecuter, will wait for additional work",
2013-05-22 22:10:50.7094,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByEntityName. (SpeakerDocuments/5f4549db-9e71-454f-8041-7936e1bbe037),
2013-05-22 22:10:50.7094,Raven.Database.Indexing.Index.Indexing,Debug,,"Indexing on SpeakerDocuments/5f4549db-9e71-454f-8041-7936e1bbe037 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: speakerdocuments/5f4549db-9e71-454f-8041-7936e1bbe037
	Tag I-: SpeakerDocuments
	LastModified I-: 2013-05-22T21:10:50.7044895Z
",
2013-05-22 22:10:50.7094,Raven.Database.Server.HttpServer,Debug,,Request #  49: POST    -     5 ms - Paramore_Integration_Tests - 200 - /bulk_docs,
2013-05-22 22:10:50.7094,Raven.Database.Server.HttpServer,Debug,,"	PUT SpeakerDocuments/5f4549db-9e71-454f-8041-7936e1bbe037
",
2013-05-22 22:10:50.7094,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'SpeakerDocuments/5f4549db-9e71-454f-8041-7936e1bbe037' was found,
2013-05-22 22:10:50.7094,Raven.Database.Server.HttpServer,Debug,,Request #  50: GET     -     0 ms - Paramore_Integration_Tests - 200 - /docs/SpeakerDocuments/5f4549db-9e71-454f-8041-7936e1bbe037,
2013-05-22 22:10:50.7304,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Delete a document with key: SpeakerDocuments/5f4549db-9e71-454f-8041-7936e1bbe037 and etag ,
2013-05-22 22:10:50.7304,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,Document with key 'SpeakerDocuments/5f4549db-9e71-454f-8041-7936e1bbe037' was deleted,
2013-05-22 22:10:50.7304,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 23 because: DEL SpeakerDocuments/5f4549db-9e71-454f-8041-7936e1bbe037,
2013-05-22 22:10:50.7304,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Successfully executed 1 commands in 00:00:00.0054307,
2013-05-22 22:10:50.7304,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 23, for: ReducingExecuter, will wait for additional work",
2013-05-22 22:10:50.7304,Raven.Database.Server.HttpServer,Debug,,Request #  51: POST    -     6 ms - Paramore_Integration_Tests - 200 - /bulk_docs,
2013-05-22 22:10:50.7574,Raven.Database.Server.HttpServer,Debug,,"	DELETE SpeakerDocuments/5f4549db-9e71-454f-8041-7936e1bbe037
",
2013-05-22 22:10:50.7574,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Paramore_Integration_Tests,"Inserted a new document with key 'VenueDocuments/9c591b5f-a1e4-41fa-bf79-a4ee9df999ab', update: False, ",
2013-05-22 22:10:50.7574,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Put document VenueDocuments/9c591b5f-a1e4-41fa-bf79-a4ee9df999ab with etag 00000001-0000-0200-0000-000000000008,
2013-05-22 22:10:50.7714,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,Incremented work counter to 24 because: PUT VenueDocuments/9c591b5f-a1e4-41fa-bf79-a4ee9df999ab,
2013-05-22 22:10:50.7714,Raven.Database.DocumentDatabase,Debug,Paramore_Integration_Tests,Successfully executed 1 commands in 00:00:00.0038069,
2013-05-22 22:10:50.7714,Raven.Database.Indexing.WorkContext,Debug,Paramore_Integration_Tests,"No work was found, workerWorkCounter: 24, for: ReducingExecuter, will wait for additional work",
2013-05-22 22:10:50.7714,Raven.Database.Server.HttpServer,Debug,,Request #  52: POST    -     4 ms - Paramore_Integration_Tests - 200 - /bulk_docs,
2013-05-22 22:10:50.7874,Raven.Database.Server.HttpServer,Debug,,"	PUT VenueDocuments/9c591b5f-a1e4-41fa-bf79-a4ee9df999ab
",
2013-05-22 22:10:50.7874,Raven.Database.Indexing.Index.Querying,Debug,Paramore_Integration_Tests,Issuing query on index Raven/DocumentsByEntityName for: Tag:VenueDocuments,
2013-05-22 22:10:50.7874,Raven.Database.Server.HttpServer,Debug,,Request #  53: GET     -     2 ms - Paramore_Integration_Tests - 200 - /indexes/dynamic/VenueDocuments?query=&pageSize=128&cutOffEtag=00000001-0000-0200-0000-000000000008,
